Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
331.7346,9.013283e-07,2.6587617e-12,2.1906718e-14,3.994989,3.0634413e-09,9.074721e-08,954.0978,5.7064033,1.8695781e-16,1.9681747,1052090.8,2.8019151e-27,7.700967e-14,9.361486e-20,5.3533154e-21
334.29242,0.2658081,3.2695693e-06,1.7823287,4.1223254,5688.2173,0.18684995,308.98468,6.475105,7.488702e-26,3.1533341,1053200.8,0.0,0.00047483906,9.204603e-30,3.8648688e-32
330.5715,22336.463,3.8361886e-05,0.00029940574,5.469575,1.7831628,11.156481,1023.23334,7.6956506,1.1558748e-26,8.304565,1047312.0,0.0,0.008376365,0.0,0.0
332.4905,0.0020069128,1.1528684e-08,8.9658344e-05,4.1982355,1.5355092,0.0012225893,318.22452,5.9253716,7.512276e-19,1.938916,1051367.2,0.0,5.0382744e-07,4.4435894e-23,1.1552633e-24
336.43018,0.0059011653,2.272929,0.06262389,5.2154956,0.09925548,0.0034585777,40883.656,9.55322,6.3537456e-08,3.999759,1049564.5,32863.047,9876.199,1.4365038e-13,6.936231e-14
331.29156,0.013208211,2.0995244e-06,0.735598,3.8563645,69.746925,0.1624533,14651.908,6.2720566,4.4231154e-20,4.10497,1052833.0,0.0,0.003903873,1.693451e-21,9.960789e-23
318.9997,0.00016258203,210.65631,0.17326999,4.3101597,0.00037994064,1.4180538e-05,7162.791,5.955741,3.6842954e-07,5.032108,1055658.8,32746.266,147565.12,2.2769677e-13,1.6836543e-13
334.32565,0.15906525,0.00011467477,1.5308853,3.1918151,7384.3184,0.7591429,606.50806,3.1094468,6.7927225e-22,3.9897344,1052495.6,0.0,0.009414119,8.9640674e-26,9.894489e-28
334.3668,10.79792,0.040875196,2.7514436e-05,4.231046,0.13749856,5.0231752,125300.06,6.843304,10.358001,6.1803813,1054117.6,0.0,1165.6918,1.2818231e-30,6.470631e-33
332.3823,0.0009631109,339.12653,3.7658712e-14,3.9875455,11789.554,1.4087532e-05,229756.55,1.9921504,50.426193,4.9313354,1052077.8,0.0,0.04866102,9.241618e-22,1.6382706e-22
336.64136,0.9254568,8.347228e-06,0.022114402,3.3994038,75.02605,0.39173445,618.68256,4.8784223,4.0233513e-25,4.292942,1045120.94,0.0,0.00034847608,2.112312e-31,1.0325489e-33
334.8795,0.0001939527,5.1575895e-05,0.00028449757,4.0273356,0.014304046,0.0015212495,15505.938,5.6771593,11.19872,4.5537553,1052361.4,0.0,72.10639,6.0235905e-25,1.2213083e-26
328.34726,0.00073230773,0.011454897,0.012753267,3.8012743,99.79968,0.002332766,3826.8271,1.0590473,25.019865,3.0970964,1060998.8,1.714906e-14,33332.184,1.9051862e-17,1.9565282e-18
331.7691,5.756695,4.1624185e-06,0.16268396,2.5278075,12.011369,2.0824046,16.787771,1.2400941,2.2150586e-33,5.924617,1053839.9,0.0,4.6494195e-05,3.4059134e-38,0.0
338.6716,0.006188734,43746.816,0.013282462,4.9085097,0.4239731,0.00732899,90574.56,10.3279085,3.1616867e-08,5.0253806,1049484.5,33001.242,748856.94,5.7251336e-14,3.124187e-14
329.20956,0.17171945,0.010068349,0.00061788724,4.4240303,40.168274,0.37251097,43785.484,7.768584,3.4335048e-15,3.279904,1052168.1,7.0254634e-14,0.40591884,5.700046e-16,1.3873242e-16
332.39426,0.0006589642,33.155216,1.0102138e-11,4.008748,8152.9834,4.2412044e-05,236880.47,1.9175162,49.849876,4.0985813,1054547.2,1.2769068e-28,1.4763092,1.13621e-20,2.56253e-21
335.6292,3.4618638,0.003799673,0.5313142,4.364927,13669.525,7.6985917,1065.6367,6.604296,1.1230911e-23,4.110813,1051505.2,0.0,0.0062695527,5.006327e-30,1.7735474e-32
334.39716,0.0005591106,0.00213711,0.004310096,4.1499734,80.43195,0.0022312035,4337.761,5.443783,11.692889,3.9469457,1051004.8,2.4858564e-19,203.2188,2.579885e-18,2.3847648e-19
331.4826,0.006307186,0.00036919105,0.06633661,4.975533,1.7227747,0.006763396,38279.195,9.37745,2.6445182e-14,3.5666225,1050069.0,33147.086,4.6095457,6.378959e-14,2.3380876e-14
332.71307,6.167425e-08,56.78502,3.0854877e-05,5.1102867,2.139194e-05,1.1226835e-07,3685.9429,10.560019,3.2138512e-13,5.0217867,1054355.9,10655.032,6485.3247,3.146074e-17,1.0985145e-17
337.72427,0.0008247358,12057.602,0.00038438002,5.18005,0.089145295,0.0022432408,71948.38,10.106187,5.5137366e-12,5.1198187,1051935.5,1.8958066e-07,90273.6,1.327683e-16,5.271879e-17
335.88718,0.034288518,2.0107918e-06,1.4809177,4.0927587,1142.9886,0.020837413,250.97882,6.3350945,1.0081601e-19,3.360885,1051632.1,0.0,0.0009219974,5.300706e-28,3.235486e-30
340.0328,3.1446011e-06,117.70908,0.0259476,4.624296,4.453534e-05,6.035784e-07,4847.4497,7.812978,1.2244331e-12,4.9967365,1051386.6,32773.363,27191.096,1.2228589e-14,9.011535e-15
333.21976,3.3003336e-05,8.86375,7.534009e-12,3.9603488,38.080643,5.5811876e-07,170751.17,1.885513,50.09293,5.4674172,1055450.2,0.0,0.36353865,1.4733724e-23,1.6533933e-24
345.13214,0.0004659548,783.9748,0.11747569,5.406276,0.05915443,0.00025124865,34369.09,9.136244,5.615623e-13,4.3467045,1046405.25,32934.37,52982.645,8.791814e-14,4.9989062e-14
332.19928,0.0002093983,1.315058e-05,0.0014911069,4.0686984,0.002962602,0.0004272572,5207.4346,5.782924,10.883949,4.645827,1050477.2,0.0,34.3949,1.2685653e-26,1.2843011e-28
335.22318,0.00048376282,0.0015722308,6.317319e-05,4.1263313,24.257385,0.0013579421,4715.992,5.3610888,11.578127,3.0866745,1052022.1,8.736e-28,34.910896,2.5656821e-19,2.0044296e-20
332.74677,0.072863586,0.00024221424,0.0053894552,4.224874,0.49252522,0.08130628,4714.6655,6.534705,3.4335155,5.546923,1051887.9,0.0,343.74457,1.8297667e-27,1.2792886e-29
344.24377,0.0151562635,4055.6167,0.21255055,5.196919,0.4865059,0.005459309,79503.055,9.173976,4.732764e-09,4.281756,1047475.9,32882.78,342445.9,6.738324e-13,4.5193e-13
345.00906,3.872489e-05,2272.3354,0.0025382394,5.042097,0.0016700545,1.8877177e-05,19164.03,10.021259,2.2191813e-11,4.9946485,1046826.8,32807.52,22795.473,4.765186e-15,2.8922937e-15
339.36838,0.0044539575,48.079525,0.053063072,5.425289,0.24840991,0.003547876,44741.5,9.168112,2.2021152e-09,3.94817,1049386.0,32902.895,27252.857,1.2377675e-13,5.914095e-14
332.02417,0.28148067,0.019372558,0.019647976,4.751869,586.1693,9.835218,3540.4507,7.1354885,1.1295422e-27,4.3900995,1052817.8,0.0,0.00025594936,1.4928743e-30,7.936335e-33
335.74066,0.035354085,16060.601,0.15118834,4.838014,0.40762445,0.009798858,61284.84,9.419776,3.050714e-05,5.007991,1048303.3,33072.24,733115.2,1.3834691e-12,9.866315e-13
331.26242,5.339414e-09,0.0068112463,4.1892347,3.8788161,1.014874e-09,6.6979824e-12,66830.66,6.0093117,4.4868043e-11,5.008697,1051743.0,32848.36,2.2036965,8.010857e-14,2.6446444e-14
334.8592,0.05296517,5.757297e-05,0.5222207,4.288275,852.9517,0.26076186,3569.9905,6.652691,4.7938554e-19,3.744969,1052023.5,0.0,0.012561182,3.883544e-27,3.1153978e-29
332.26657,1.1956079,0.0010072857,0.08053758,4.9484735,3260.739,10.554789,11718.67,9.405107,4.5216545e-20,5.1535144,1051838.9,0.0,0.16623612,2.4751691e-27,2.3192154e-29
332.62396,0.24318016,505022.44,0.0005440224,4.7908025,55.11893,1.545783,272063.12,9.997718,0.00071601744,5.246955,1049985.9,0.6386806,2218018.0,4.5988506e-15,1.4855065e-15
330.21252,3.5423495e-27,372887.0,0.0,3.970853,118198.336,0.0,24298.41,1.6001871,49.940216,4.415621,1067050.0,0.0,3.8995827e-20,0.0,0.0
331.44336,0.41507494,5.21271e-07,2.249889,4.499016,7509.8296,15.826856,7548.06,7.453706,1.5587666e-27,3.3232431,1053274.6,0.0,2.335014e-05,1.0469803e-22,2.4371244e-24
316.0142,8.458425e-12,0.00067070895,0.005845424,4.0269785,2.1382809e-12,9.636369e-14,771.0354,5.778005,1.3558599e-11,5.0307145,1055451.6,32874.77,7.766812,1.5162095e-16,6.296533e-17
335.74417,0.0024575612,0.41220328,0.002895865,4.8176584,0.4725524,0.00590524,23661.004,8.872185,3.4620573e-08,3.7259946,1047994.06,32811.26,3045.4976,3.2006226e-15,9.970138e-16
334.19308,1.9349892e-08,0.046986982,1.3681613,4.065631,1.9154371e-09,3.232195e-11,30792.047,6.0102177,1.00378234e-10,5.006217,1051631.2,32843.26,18.92928,5.4982305e-14,2.4101955e-14
330.8557,0.07549164,8.218313e-07,0.18296766,4.1581345,1099.0181,0.36671475,2616.3735,5.9403424,1.7322663e-23,2.0246327,1049291.2,0.0,9.166327e-06,5.2246747e-23,1.3323504e-24
331.04587,0.00083703344,937.06836,2.4620728,4.0189347,0.00065614935,1.795113e-05,40671.36,5.89593,1.1936747e-07,5.0118484,1052356.5,32832.527,65914.32,1.9667672e-12,1.1976604e-12
322.6399,1.7942498e-06,52.457592,0.055736627,4.29286,2.1697163e-06,9.5354004e-08,7688.905,6.3524947,1.0138051e-10,5.015806,1054164.6,32855.297,7924.0913,3.4542173e-14,2.0999056e-14
333.66882,0.10362801,0.0065612406,0.0040544244,4.4638224,1.1721087,0.37779233,14892.114,7.835928,2.3136698e-07,5.750807,1052105.1,0.0,59.190598,2.8838496e-26,2.9589436e-28
327.98013,4.7448875e-06,1.1999413e-09,0.29113337,5.3662753,0.0025107432,4.151894e-06,6121.0796,10.508035,1.1543343e-23,3.9841583,1052566.2,33001.016,0.0010469303,4.5863243e-15,1.5423212e-15
332.40494,5.4824927e-08,4.1373385e-12,9.5465675e-14,4.149863,8.6858115e-10,1.4441515e-08,2174.4263,6.0608654,9.384371e-12,1.9712942,1052107.0,4.7075487e-26,4.110554e-13,1.4637111e-20,5.8493524e-22
331.847,0.0013393627,1.05069674e-07,3.67729,4.203325,3791.1177,0.0033130068,426.03384,6.4697447,7.694122e-19,3.0601091,1052156.2,0.0,0.00020127743,6.4390755e-22,1.7903047e-23
333.4122,0.00022050948,9.459825e-09,0.00033532878,4.260166,0.2401686,8.837153e-05,645.3101,6.0907073,7.411611e-15,1.9673923,1053234.1,0.0,8.132227e-07,6.752751e-23,1.5176558e-24
334.5928,3.6315813,3.1224642e-06,0.40454072,3.7680223,534.3733,0.36956623,23.758734,4.7384815,1.961195e-29,4.222792,1050561.5,0.0,0.00026673218,1.1358158e-35,1.1136967e-38
334.19153,0.017393023,1.8197044e-08,1.0629543,4.2589936,976.084,0.005715144,100.42714,6.6254497,7.421367e-24,3.1270404,1050052.1,0.0,2.1715294e-05,5.645045e-29,2.7804826e-31
326.51007,1.3209347e-13,0.0002497638,0.0004795069,4.1794014,1.2105396e-13,2.2375398e-15,1590.009,5.941687,2.862777e-15,5.016873,1054037.5,32893.176,0.11439273,3.5092036e-17,1.9577013e-17
333.11255,0.03275848,5015.2275,2.7146467e-05,4.7493415,0.26178032,0.029793672,27276.58,10.275684,3.4303435e-11,5.2925725,1050952.6,0.0,135507.81,4.9864895e-21,3.7817146e-22
328.624,0.045120437,0.08068713,0.072743684,3.9975235,150.76332,0.110565454,5465.8076,6.337988,9.379272e-12,5.361184,1050103.2,0.0,7.660822,8.315414e-22,2.4718624e-23
330.336,12.054387,0.00016756615,0.0046783597,5.078369,0.19512205,4.8001275,3796.9976,9.262735,6.2484145e-17,6.948435,1052813.2,0.0,1.846987,6.7058365e-35,8.036393e-38
330.42075,0.10035966,0.0009716431,0.0007671317,4.2872553,0.08850422,0.16435537,11475.997,7.328032,9.143089e-05,5.27413,1052131.0,0.0,150.10385,4.359714e-26,6.4523584e-28
337.1269,1.0730936e-05,201.55733,0.004257177,4.9313173,0.00019646465,4.592818e-06,6772.2437,10.001896,1.0817623e-09,5.0027685,1048968.6,33043.92,42281.13,7.903356e-15,4.53855e-15
332.12445,0.009345361,0.32199314,4.4403037e-10,3.9709241,25385.236,0.00012273339,101169.86,3.2174907,0.020561652,3.2428403,1051961.2,3.589141e-24,0.007578624,4.3352675e-19,1.1958368e-19
325.1866,4.4054003,4.89692e-09,0.064005055,6.5541687,10632.996,64.13576,0.062297426,8.12444,0.0,2.9278316,1054404.9,0.0,2.6166017e-10,6.569865e-35,4.2336214e-38
330.1422,0.002720822,0.0017767079,5.9970586e-07,4.1484547,2.690927,0.00053921744,1619.707,6.007311,1.1368225,2.3049853,1052174.6,0.0,0.13316084,9.479603e-21,4.0457513e-22
332.30524,1.769888,9.371361e-05,0.00026657496,4.175141,0.018609222,1.1531826,19069.93,6.1275277,11.120415,5.419671,1051223.5,0.0,30.61574,2.374411e-31,9.758094e-34
328.7145,0.014930824,6660.37,0.96561617,4.4365377,0.039903924,0.0014522622,42041.805,6.911689,2.0645364e-06,5.013405,1052436.9,32811.24,808958.25,2.7000093e-12,1.9075982e-12
336.39294,8.236643e-06,2.7656305,1.0294779e-12,4.0438576,9.935009,1.831753e-07,147790.27,1.9537808,50.510914,6.986382,1053950.5,0.0,0.47685826,3.4351102e-26,2.7343855e-27
333.00888,0.0011677229,2.0509117e-07,1.3807038,4.165289,422.09366,0.005969256,1065.3105,6.500155,2.5745968e-17,3.0424979,1051525.5,0.0,0.0004891931,1.2544009e-22,2.8961667e-24
338.12305,4.581992,4.6095042e-06,0.4496894,5.0984216,11.7382965,2.782603,1.1087859,0.57643217,7.5108793e-32,5.4871492,1048786.0,0.0,0.0023773808,8.7816775e-32,2.602539e-34
332.6627,0.007831161,5.673668e-07,5.1789165,4.227521,5095.78,0.011484381,259.9788,6.588743,1.9997162e-21,3.0930443,1053887.5,0.0,0.00048440206,3.6013966e-24,6.9234864e-26
329.9554,0.0015247706,8222.014,0.0027858608,5.0427465,0.06330941,0.002592144,36153.062,10.328462,6.5180603e-07,5.0339727,1051862.5,33090.504,391810.84,1.879387e-14,1.2997913e-14
332.97263,0.034429092,22502.55,0.3274666,5.265258,0.2726335,0.008941742,76945.24,10.206487,1.8577266e-05,5.002103,1050320.9,32837.723,1168414.8,2.2174918e-12,1.2389917e-12
331.83005,0.11252575,8.245107e-05,0.62801766,3.771005,23462.328,0.64877224,9833.79,5.4784923,1.2615832e-17,3.4560177,1049503.5,0.0,0.060731046,3.158045e-20,1.7378013e-21
333.11414,0.00074556575,0.0023271812,1.6314003e-07,4.154825,1.528199,0.00023711464,2354.643,5.581706,11.736736,2.7789354,1051053.0,0.0,0.16252935,1.6247039e-21,7.4114403e-23
334.9473,0.36971295,0.00045756614,0.9618672,4.150908,14224.726,0.49933496,1091.441,6.6807485,7.274114e-29,3.2277298,1052298.1,0.0,0.0005317691,1.7953396e-29,9.629345e-32
329.4106,0.18907848,2.0878324e-13,0.4972532,4.842152,6279.694,791.5414,0.001558417,7.360964,2.7090375e-30,3.0469248,1053674.8,0.0,1.5654263e-11,7.1014185e-34,7.181199e-37
345.66745,2.2968466e-10,0.00040680866,2.1499202e-06,5.3092904,5.100338e-12,1.6474377e-14,126392.23,8.692377,3.0206892e-13,7.660701,1050092.0,32833.137,0.017635185,1.5282144e-13,2.246999e-14
328.80133,0.004019282,9370.662,0.74512255,4.425586,0.020253474,0.00029133074,40469.69,7.672945,8.8950213e-07,5.0132065,1047092.6,32784.574,413740.22,2.6658875e-12,1.5656886e-12
325.3655,0.0017696626,991.07874,2.000839,4.005239,0.0026203683,7.036702e-05,41559.8,5.913246,4.0828442e-07,5.0186515,1052466.0,32867.96,104533.67,2.1186917e-12,1.3388494e-12
333.3781,0.16951473,2.3669847e-05,0.08513418,4.1083565,598.6878,0.017787153,222.45068,6.2665687,2.8349547e-16,3.0971892,1049891.1,0.0,0.009096605,3.9186434e-30,1.152811e-32
329.9448,5.0195715e-05,20.460554,6.6074195,3.8142076,1.6277856e-05,2.7221608e-07,113430.44,5.9945393,6.8317114e-08,5.0044227,1052062.8,32793.984,851.29034,1.8486187e-12,8.573883e-13
334.68115,0.011748724,8.2095355e-08,3.07071,4.0427947,681.6278,0.006892991,36.011036,6.3178906,3.4928063e-23,3.128157,1052195.4,0.0,0.00019283182,2.6051778e-29,9.469936e-32
334.06094,0.034554545,0.01035699,0.01151059,4.0785666,15.289693,0.01966089,12461.335,6.379337,10.847323,4.512982,1051007.1,0.0,690.8979,1.9068174e-22,5.1203352e-24
333.2794,0.0011919925,9.906806e-11,0.33432645,4.262335,39.0369,0.00066913693,136.07158,6.1477385,4.3475472e-23,1.948678,1052623.1,0.0,2.872464e-07,3.1651215e-22,1.04963915e-23
331.48508,0.0014278587,1.2521144e-08,0.00016557824,4.1772943,0.31176192,0.002938119,2386.0269,7.0284667,6.1230164e-20,3.3311408,1051457.1,4.731539e-22,3.4274412e-06,4.756171e-18,5.712488e-19
322.22968,138.94383,191088.81,0.0004210323,4.528419,2089.134,387.15118,248598.3,9.202627,5.780438e-13,6.656671,1055108.6,0.0,53895.984,3.8166234e-24,6.66786e-26
324.23474,0.00025213926,137.1315,1.4448496,4.0534225,0.0005186204,1.31147535e-05,42395.266,5.9079432,9.253378e-08,5.023813,1054473.8,32918.137,20127.443,8.414258e-13,5.733311e-13
327.98633,0.00027057715,0.4188511,2.0713462e-07,3.8986197,1.5360628,1.8508812e-05,107829.83,0.80671173,53.323315,2.560132,1063566.5,0.0,1147.9215,2.6067478e-22,3.2639227e-23
336.05313,1.3801558e-07,2.222128,4.7371154e-16,4.0507255,3.2360673,9.638189e-10,115795.18,2.1067355,50.21515,9.380667,1067279.6,0.0,0.027039858,1.2476586e-28,6.612298e-30
315.01172,1.3359138e-06,23.510277,0.0002789885,5.079638,1.7733799e-05,1.2444532e-06,2475.0762,8.937958,5.453017e-07,5.0255413,1054078.0,32738.615,24472.014,2.573372e-15,1.653382e-15
334.68402,0.044338882,6.356343e-06,1.3045069,4.123086,2477.0212,0.058450565,779.0631,6.4422,1.4149927e-18,3.0372043,1053947.0,0.0,0.0012474529,7.0921315e-27,7.2237046e-29
335.61014,0.082113266,6.531339e-06,6.8558292,3.827702,34388.293,0.23980343,355.36975,5.5041337,9.126009e-22,3.293687,1050777.8,0.0,0.004603608,8.251414e-25,1.1851107e-26
333.9661,0.00021625764,7.182475e-09,5.1740585e-07,4.121254,0.00544935,3.5496523e-05,216.85832,5.7971063,1.4095469e-17,1.968507,1050926.9,0.0,1.0292767e-07,6.7784463e-26,8.147496e-28
333.8754,0.0028663815,0.00084481435,0.00063257385,3.940283,73.13042,0.093888134,19952.47,6.6027536,2.969358e-20,3.308256,1053113.6,6.1494032e-21,0.0028241412,9.607725e-19,1.4184293e-19
331.782,0.86703306,0.0001327789,2.2891554e-05,4.1838803,0.00028028266,0.3141491,10052.645,6.2971115,11.048786,5.019744,1053780.4,0.0,82.461876,5.474791e-36,8.038197e-39
330.5293,303.70236,39149.332,0.005100006,8.286854,82438.6,2245.0884,4787.8413,8.116738,2.246713e-28,9.770311,1006442.8,0.0,3.7700388,1.7849741e-28,1.1244589e-30
343.68143,0.00010548365,1.6907636,3.2509494,4.137358,9.959516e-05,2.5123309e-06,24764.7,5.88624,1.6498821e-11,4.1071234,1049325.0,32906.492,3767.7446,1.3300783e-12,6.79978e-13
333.2065,1.3335357e-14,1448.9095,0.0,3.980082,54093.848,1.04273936e-20,53338.918,1.8607432,49.91152,5.106008,1060164.4,0.0,2.4866126e-14,7.315544e-38,0.0
319.32935,1.2018392e-06,30.96303,0.06266254,4.1371875,1.5130487e-06,5.451689e-08,4504.0127,5.926359,6.004884e-09,5.0357084,1058018.2,32788.023,12003.398,3.4556606e-14,2.8171806e-14
333.4614,0.0021144568,0.00011386725,0.09326808,4.0632405,26.209583,0.012051124,8061.2695,6.25052,2.0132477e-07,3.98264,1051752.0,0.0,1.0863159,5.67672e-23,1.11342e-24
335.27017,0.042288132,0.00050258124,0.007918382,4.2839413,0.6884796,0.050135218,8241.043,7.099084,0.00050495233,5.6504,1050345.2,0.0,44.634003,6.9394307e-26,7.042146e-28
334.53802,0.02513511,0.0019568033,0.006788834,4.222879,2.8310401,0.026545629,9450.005,6.7971363,11.07983,5.0274315,1050739.5,0.0,651.22473,8.1082295e-24,1.5178287e-25
327.41565,0.0016562345,0.0003926302,2.6813983e-05,4.772426,0.06132098,0.014076004,31164.152,8.170171,11.43375,4.2339244,1052201.9,0.0,963.33936,3.1571113e-24,1.0977099e-25
340.57086,0.0009417628,133.62503,0.030179214,5.285865,0.47020754,0.0015460283,32021.883,8.921476,1.7050933e-13,4.040592,1049430.4,32873.945,15728.683,2.309209e-14,1.5554983e-14
332.6391,0.23556077,2.0961556e-06,3.995125,4.0530763,10905.91,1.8116729,2725.4705,6.26244,1.0902992e-23,3.1341693,1051112.9,0.0,0.00011973384,1.3597123e-24,1.900561e-26
336.59644,0.00162053,0.00041821745,0.00081378536,3.9916046,9.39923,0.008236167,12253.131,5.390601,11.754466,4.3567367,1050701.6,0.0,1805.9922,1.02118435e-20,7.967472e-22
331.60336,0.05683992,1.3738542e-05,2.5929292e-05,4.226353,25.771418,0.0022813631,27.78016,6.2151737,1.268222e-18,2.1823692,1051813.8,0.0,7.331926e-05,8.380639e-28,7.413676e-30
343.3655,25.863718,2.5639476e-05,0.020317271,4.06644,88.53777,5.759934,1087.1372,6.676758,0.0,3.744332,1052941.4,0.0,3.6857708e-07,0.0,0.0
326.81,0.6841366,0.011583934,0.054133907,4.025654,305.9388,3.227556,100348.39,8.066048,2.674095e-17,4.4149513,1055002.5,0.0,33.758865,4.9236433e-20,4.3805805e-21
332.4383,0.0026642047,8.019492e-06,0.95655876,4.058751,878.7442,0.0034784644,798.10626,6.124406,1.7032912e-11,3.2376585,1052974.4,0.0,0.02462674,6.1642343e-22,1.8060746e-23
335.62506,0.0034220356,4.5646848e-05,0.00044503048,3.9807565,0.26125407,0.013876343,17353.258,5.7774825,11.253862,4.508663,1052594.0,0.0,178.90433,8.0965725e-25,1.794281e-26
315.10358,2.1217193e-08,0.0,1.3262011,6.4523697,35717.656,0.012108356,2.0121319e-17,6.709336,0.0,2.9522147,0.0,0.0,0.0,0.0,0.0
341.23828,0.21833107,0.0009600136,0.00077208737,4.0087404,0.18341036,0.026586318,19137.152,6.3602557,0.00048272352,4.6471596,1049321.5,0.0,29.222439,2.6154656e-28,2.3336888e-30
333.19266,0.001993442,1.3954079e-07,0.015628012,4.1628237,13.633346,0.0023073438,598.7445,5.9546986,4.7064187e-15,1.9684813,1050660.1,0.0,7.811913e-05,1.5377628e-22,4.1150898e-24
327.1443,1.6461492e-08,0.028097266,0.9280313,4.086202,1.9702329e-09,3.074456e-11,29610.902,5.968597,4.7514548e-11,5.0109315,1053011.8,32853.27,5.5494413,3.7944247e-14,1.4913413e-14
335.81473,1621.2985,6.286715e-09,0.006727272,7.463185,919.5953,22.986248,45.864895,6.452805,0.0,8.36668,1.1608728e-18,0.0,4.931809e-13,0.0,0.0
332.36844,0.0013843953,8.4594134e-08,2.969777,4.263115,3421.6829,0.004074058,161.66817,6.48736,1.5136521e-20,2.8920133,1051257.9,0.0,6.3769185e-05,1.3827542e-23,2.678597e-25
338.45468,0.1701188,0.05253066,0.0031915875,3.9842308,16.465733,0.4270639,21392.617,7.5621724,0.31375077,4.6087484,1050176.0,5.6322455e-25,4731.2207,8.512951e-18,1.2492747e-18
331.27026,2.0216613,1.3357186e-09,1.4860078,5.0555234,1076938.4,1383.9722,1.6492842,8.443364,2.841985e-29,3.03452,65202.535,0.0,1.2185711e-08,6.256993e-27,3.2931278e-29
325.30576,1.3023481,1444.0911,0.06740459,5.454056,1095.4551,0.7577209,619.48193,6.4513297,2.7569747e-14,7.993508,4437.9883,0.0,3819.9053,5.339326e-28,9.444691e-30
349.14444,0.000338365,28.988602,0.20133328,4.5929017,0.015129305,0.00010599023,42024.5,7.5884557,6.2909514e-13,3.7510822,1046280.3,32860.008,1416.0116,1.4297931e-13,8.007465e-14
334.35474,0.0011807982,4.317036e-05,0.00071284344,4.044442,0.5340736,0.0075815376,17153.133,5.8583694,11.219678,4.6079063,1051201.1,0.0,116.09774,2.7009148e-24,5.918968e-26
328.83804,0.008682585,45.944885,0.0045297192,4.764866,3.366788,0.02322215,50290.883,8.368251,7.769513e-18,4.309962,1048748.2,2.8379597e-21,453.12872,4.16997e-17,1.13318615e-17
337.94614,3.8417296e-09,0.85161215,3.6957525e-14,3.9932432,0.5805746,1.4434732e-09,186669.31,2.845483,49.719296,8.098227,1066122.8,0.0,1.8722838,2.4841187e-26,2.3938602e-27
351.84738,3.586794e-08,0.015056346,0.017192045,4.9866214,4.6365187e-09,1.9426629e-11,260235.97,10.138382,2.3818933e-10,6.5356116,1048628.8,32863.203,0.96275306,3.483762e-13,9.4162234e-14
333.76895,0.002234027,2.9534462e-08,0.5645589,4.2009096,651.9247,0.0031361957,244.73581,6.212855,6.9450236e-17,2.3632882,1051241.6,0.0,0.00022933442,6.3012745e-22,2.1121918e-23
331.12857,3.5098536,5137.004,0.0027010762,4.772862,81.22498,15.243315,64345.48,8.50799,6.3140105e-12,10.233482,1052809.8,0.0,356.0069,3.4799782e-27,3.4524322e-29
335.03067,0.011483069,4.020749e-06,1.9138342,4.090717,4187.409,0.033457182,389.04953,6.1389136,1.6224821e-19,3.0514543,1052407.0,0.0,0.0014278678,2.2187719e-25,2.9897156e-27
328.92584,6.7554333e-13,95.58261,2.7466486e-22,3.544245,1.4717472,2.8904705e-15,48799.027,0.14673738,57.803272,2.1814508,1076118.9,1.8032391e-25,0.0011999292,5.3997303e-28,6.6670356e-29
332.68192,1.07376806e-07,0.4253976,0.9441056,4.128724,2.482196e-08,4.6655446e-10,24771.262,5.8969955,1.0765665e-10,5.009956,1052194.6,32855.574,145.55115,7.975806e-14,4.0424275e-14
324.3032,0.00028684092,951.7733,0.22703868,4.4187603,0.0014963221,3.6668876e-05,9987.197,6.560513,1.3716456e-08,5.0253115,1053905.9,32793.844,367326.0,2.628889e-13,1.965345e-13
331.91736,0.005799789,0.047444377,2.4649692e-11,4.4971504,299.54025,0.00036305416,63640.523,5.6279974,0.060714513,5.059297,1047764.1,32559.607,0.009595402,1.4146711e-15,8.615246e-16
333.158,2.3484517e-05,1009.8543,0.00996455,5.0377007,0.00045697266,7.802104e-06,7961.16,9.841898,7.82335e-09,5.0112877,1052252.0,32859.824,93659.94,2.445733e-14,1.7160486e-14
335.79852,0.000502375,0.0005911957,6.1640734e-05,4.1581926,15.634018,0.000982187,2573.84,5.6829824,11.7765,3.1048071,1050978.8,1.8227587e-22,17.671915,1.131324e-18,9.943643e-20
317.38748,5.744757e-05,186.92366,0.04577474,4.4156137,0.00045821638,1.5277235e-05,6864.804,6.6050506,1.3187496e-07,5.0312114,1054457.2,32934.137,120385.13,8.538189e-14,6.928311e-14
320.35126,993.8782,7.034981e-26,2.6660515e-10,5.911357,2.3264893e-12,1.09924414e-07,1.2486808e-15,4.920059,0.0,5.650761,9.1637424e-17,0.0,1.9965637e-29,0.0,0.0
332.2156,0.0069145216,11678.276,0.1554964,5.3566046,0.04370743,0.0017715399,50557.234,10.072074,0.00010222211,4.9985642,1051073.4,32771.09,775827.06,1.3430081e-12,7.333911e-13
338.80304,0.47340247,2.4732324e-05,0.4747686,4.0025268,10374.142,0.3472535,1570.5668,6.6624546,1.1236687e-17,3.245641,1047297.94,0.0,0.018438913,4.948788e-25,1.0575512e-26
